18:17:04.637 INFO  manager.ApplicationManager - All tests run in Chrome Browser
18:17:16.390 INFO  manager.ApplicationManager - start method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> xpath: //input[last()]]
18:17:16.437 INFO  manager.ApplicationManager - done method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> xpath: //input[last()]]
18:17:16.577 INFO  manager.ApplicationManager - Before find element:By.xpath: //button[text()='Login']
18:17:16.607 INFO  manager.ApplicationManager - element found success:By.xpath: //button[text()='Login']
18:17:16.607 INFO  manager.ApplicationManager - start method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> xpath: //button[text()='Login']]
18:17:16.690 INFO  manager.ApplicationManager - done method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> xpath: //button[text()='Login']]
18:17:16.691 INFO  manager.ApplicationManager - Before find element:By.xpath: //button[text()='Sign Out']
18:17:16.990 INFO  manager.ApplicationManager - element found success:By.xpath: //button[text()='Sign Out']
18:17:16.990 INFO  tests.TestBase - Assert check is Element button 'Sign out' present
18:17:16.990 INFO  tests.TestBase - ********************************************************************
18:17:16.994 INFO  tests.TestBase - Name of method -->loginSuccessModelDP
18:17:16.994 INFO  manager.ApplicationManager - Before find element:By.xpath: //button[text()='Sign Out']
18:17:17.012 INFO  manager.ApplicationManager - element found success:By.xpath: //button[text()='Sign Out']
18:17:17.012 INFO  manager.ApplicationManager - Before find element:By.xpath: //button[text()='Sign Out']
18:17:17.025 INFO  manager.ApplicationManager - element found success:By.xpath: //button[text()='Sign Out']
18:17:17.025 INFO  manager.ApplicationManager - start method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> xpath: //button[text()='Sign Out']]
18:17:17.070 INFO  manager.ApplicationManager - done method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> xpath: //button[text()='Sign Out']]
18:17:17.070 INFO  tests.TestBase - Before method finish logout
18:17:17.070 INFO  tests.TestBase - Test data --->: User{firstName='null', lastName='null', email='sonya@gmail.com', password='Ss12345$'}
18:17:17.070 INFO  manager.ApplicationManager - Before find element:By.cssSelector: a[href='/login']
18:17:17.094 INFO  manager.ApplicationManager - element found success:By.cssSelector: a[href='/login']
18:17:17.094 INFO  manager.ApplicationManager - start method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> css selector: a[href='/login']]
18:17:17.160 INFO  manager.ApplicationManager - done method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> css selector: a[href='/login']]
18:17:17.160 INFO  manager.ApplicationManager - Before find element:By.name: email
18:17:17.188 INFO  manager.ApplicationManager - element found success:By.name: email
18:17:17.188 INFO  manager.ApplicationManager - start method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> name: email]
18:17:17.275 INFO  manager.ApplicationManager - done method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> name: email]
18:17:17.486 INFO  manager.ApplicationManager - Before find element:By.xpath: //input[last()]
18:17:17.510 INFO  manager.ApplicationManager - element found success:By.xpath: //input[last()]
18:17:17.514 INFO  manager.ApplicationManager - start method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> xpath: //input[last()]]
18:17:17.598 INFO  manager.ApplicationManager - done method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> xpath: //input[last()]]
18:17:17.781 INFO  manager.ApplicationManager - Before find element:By.xpath: //button[text()='Login']
18:17:17.802 INFO  manager.ApplicationManager - element found success:By.xpath: //button[text()='Login']
18:17:17.802 INFO  manager.ApplicationManager - start method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> xpath: //button[text()='Login']]
18:17:17.873 INFO  manager.ApplicationManager - done method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> xpath: //button[text()='Login']]
18:17:17.873 INFO  manager.ApplicationManager - Before find element:By.xpath: //button[text()='Sign Out']
18:17:18.182 INFO  manager.ApplicationManager - element found success:By.xpath: //button[text()='Sign Out']
18:17:18.182 INFO  tests.TestBase - Assert check is Element button 'Sign out' present
18:17:18.186 INFO  tests.TestBase - ********************************************************************
18:17:18.186 INFO  tests.TestBase - Name of method -->loginSuccessModelDP
18:17:18.186 INFO  manager.ApplicationManager - Before find element:By.xpath: //button[text()='Sign Out']
18:17:18.215 INFO  manager.ApplicationManager - element found success:By.xpath: //button[text()='Sign Out']
18:17:18.215 INFO  manager.ApplicationManager - Before find element:By.xpath: //button[text()='Sign Out']
18:17:18.244 INFO  manager.ApplicationManager - element found success:By.xpath: //button[text()='Sign Out']
18:17:18.244 INFO  manager.ApplicationManager - start method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> xpath: //button[text()='Sign Out']]
18:17:18.326 INFO  manager.ApplicationManager - done method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> xpath: //button[text()='Sign Out']]
18:17:18.326 INFO  tests.TestBase - Before method finish logout
18:17:18.326 INFO  tests.TestBase - Test data --->: User{firstName='null', lastName='null', email='mara@gmail.com', password='Mmar123456$'}
18:17:18.326 INFO  manager.ApplicationManager - Before find element:By.cssSelector: a[href='/login']
18:17:18.354 INFO  manager.ApplicationManager - element found success:By.cssSelector: a[href='/login']
18:17:18.354 INFO  manager.ApplicationManager - start method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> css selector: a[href='/login']]
18:17:18.440 INFO  manager.ApplicationManager - done method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> css selector: a[href='/login']]
18:17:18.440 INFO  manager.ApplicationManager - Before find element:By.name: email
18:17:18.464 INFO  manager.ApplicationManager - element found success:By.name: email
18:17:18.464 INFO  manager.ApplicationManager - start method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> name: email]
18:17:18.547 INFO  manager.ApplicationManager - done method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> name: email]
18:17:18.774 INFO  manager.ApplicationManager - Before find element:By.xpath: //input[last()]
18:17:18.799 INFO  manager.ApplicationManager - element found success:By.xpath: //input[last()]
18:17:18.801 INFO  manager.ApplicationManager - start method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> xpath: //input[last()]]
18:17:18.894 INFO  manager.ApplicationManager - done method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> xpath: //input[last()]]
18:17:19.159 INFO  manager.ApplicationManager - Before find element:By.xpath: //button[text()='Login']
18:17:19.179 INFO  manager.ApplicationManager - element found success:By.xpath: //button[text()='Login']
18:17:19.179 INFO  manager.ApplicationManager - start method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> xpath: //button[text()='Login']]
18:17:19.246 INFO  manager.ApplicationManager - done method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> xpath: //button[text()='Login']]
18:17:19.246 INFO  manager.ApplicationManager - Before find element:By.xpath: //button[text()='Sign Out']
18:17:19.551 INFO  manager.ApplicationManager - element found success:By.xpath: //button[text()='Sign Out']
18:17:19.551 INFO  tests.TestBase - Assert check is Element button 'Sign out' present
18:17:19.551 INFO  tests.TestBase - ********************************************************************
18:17:19.556 INFO  tests.TestBase - Name of method -->loginUnregisteredUser
18:17:19.556 INFO  manager.ApplicationManager - Before find element:By.xpath: //button[text()='Sign Out']
18:17:19.576 INFO  manager.ApplicationManager - element found success:By.xpath: //button[text()='Sign Out']
18:17:19.576 INFO  manager.ApplicationManager - Before find element:By.xpath: //button[text()='Sign Out']
18:17:19.592 INFO  manager.ApplicationManager - element found success:By.xpath: //button[text()='Sign Out']
18:17:19.592 INFO  manager.ApplicationManager - start method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> xpath: //button[text()='Sign Out']]
18:17:19.654 INFO  manager.ApplicationManager - done method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> xpath: //button[text()='Sign Out']]
18:17:19.654 INFO  tests.TestBase - Before method finish logout
18:17:19.654 INFO  tests.TestBase - Test data --->: email: 'redtt@gmail.com' & password: 'Mmar123456$'
18:17:19.654 INFO  manager.ApplicationManager - Before find element:By.cssSelector: a[href='/login']
18:17:19.684 INFO  manager.ApplicationManager - element found success:By.cssSelector: a[href='/login']
18:17:19.684 INFO  manager.ApplicationManager - start method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> css selector: a[href='/login']]
18:17:19.741 INFO  manager.ApplicationManager - done method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> css selector: a[href='/login']]
18:17:19.743 INFO  manager.ApplicationManager - Before find element:By.name: email
18:17:19.765 INFO  manager.ApplicationManager - element found success:By.name: email
18:17:19.765 INFO  manager.ApplicationManager - start method click [[ChromeDriver: chrome on WINDOWS (ebbbc225f8076c23ddf704ffed3ef307)] -> name: email]
