19:21:29.539 INFO  manager.ApplicationManager - All tests run in Chrome Browser
19:21:56.599 INFO  manager.ApplicationManager - done method click [[ChromeDriver: chrome on WINDOWS (923edb89f612be572eb266946d2f9c18)] -> css selector: [placeholder='Address']]
19:21:56.796 INFO  manager.ApplicationManager - Before find element:By.cssSelector: [placeholder='description']
19:21:56.829 INFO  manager.ApplicationManager - element found success:By.cssSelector: [placeholder='description']
19:21:56.829 INFO  manager.ApplicationManager - start method click [[ChromeDriver: chrome on WINDOWS (923edb89f612be572eb266946d2f9c18)] -> css selector: [placeholder='description']]
19:21:56.900 INFO  manager.ApplicationManager - done method click [[ChromeDriver: chrome on WINDOWS (923edb89f612be572eb266946d2f9c18)] -> css selector: [placeholder='description']]
19:21:57.555 INFO  manager.ApplicationManager - Before find element:By.cssSelector: .add_form__2rsm2>button
19:21:57.592 INFO  manager.ApplicationManager - element found success:By.cssSelector: .add_form__2rsm2>button
19:21:57.592 INFO  manager.ApplicationManager - start method click [[ChromeDriver: chrome on WINDOWS (923edb89f612be572eb266946d2f9c18)] -> css selector: .add_form__2rsm2>button]
19:21:57.656 INFO  manager.ApplicationManager - done method click [[ChromeDriver: chrome on WINDOWS (923edb89f612be572eb266946d2f9c18)] -> css selector: .add_form__2rsm2>button]
19:21:58.163 INFO  manager.ApplicationManager - Before find element:By.cssSelector: h2
19:21:58.262 INFO  manager.ApplicationManager - element found success:By.cssSelector: h2
19:21:58.285 INFO  manager.ApplicationManager - get text from the element with text:Harry1901
19:21:58.297 INFO  manager.ApplicationManager - got the text successful
19:21:58.313 INFO  manager.ApplicationManager - get text from the element with text:Harry1084
19:21:58.329 INFO  manager.ApplicationManager - got the text successful
19:21:58.345 INFO  manager.ApplicationManager - get text from the element with text:Tony
19:21:58.357 INFO  manager.ApplicationManager - got the text successful
19:21:58.357 INFO  manager.ApplicationManager - Before find element:By.cssSelector: h3
19:21:58.393 INFO  manager.ApplicationManager - element found success:By.cssSelector: h3
19:21:58.409 INFO  manager.ApplicationManager - get text from the element with text:5556667771901
19:21:58.422 INFO  manager.ApplicationManager - got the text successful
19:21:58.434 INFO  manager.ApplicationManager - get text from the element with text:5556667771084
19:21:58.446 INFO  manager.ApplicationManager - got the text successful
19:21:58.462 INFO  manager.ApplicationManager - get text from the element with text:656565651314
19:21:58.475 INFO  manager.ApplicationManager - got the text successful
