16:40:29.593 INFO  manager.ApplicationManager - All tests run in Chrome Browser
16:40:37.244 INFO  manager.ApplicationManager - element found success:By.cssSelector: a[href='/login']
16:40:37.244 INFO  manager.ApplicationManager - start method click [[ChromeDriver: chrome on WINDOWS (5b75be69acf9821a7e134f3b73a550c3)] -> css selector: a[href='/login']]
16:40:37.281 INFO  manager.ApplicationManager - done method click [[ChromeDriver: chrome on WINDOWS (5b75be69acf9821a7e134f3b73a550c3)] -> css selector: a[href='/login']]
16:40:37.281 INFO  manager.ApplicationManager - Before find element:By.name: email
16:40:37.293 INFO  manager.ApplicationManager - element found success:By.name: email
16:40:37.293 INFO  manager.ApplicationManager - start method click [[ChromeDriver: chrome on WINDOWS (5b75be69acf9821a7e134f3b73a550c3)] -> name: email]
16:40:37.334 INFO  manager.ApplicationManager - done method click [[ChromeDriver: chrome on WINDOWS (5b75be69acf9821a7e134f3b73a550c3)] -> name: email]
16:40:37.472 INFO  manager.ApplicationManager - Before find element:By.xpath: //input[last()]
16:40:37.493 INFO  manager.ApplicationManager - element found success:By.xpath: //input[last()]
16:40:37.493 INFO  manager.ApplicationManager - start method click [[ChromeDriver: chrome on WINDOWS (5b75be69acf9821a7e134f3b73a550c3)] -> xpath: //input[last()]]
16:40:37.537 INFO  manager.ApplicationManager - done method click [[ChromeDriver: chrome on WINDOWS (5b75be69acf9821a7e134f3b73a550c3)] -> xpath: //input[last()]]
16:40:37.668 INFO  manager.ApplicationManager - Before find element:By.xpath: //button[text()='Login']
16:40:37.680 INFO  manager.ApplicationManager - element found success:By.xpath: //button[text()='Login']
16:40:37.680 INFO  manager.ApplicationManager - start method click [[ChromeDriver: chrome on WINDOWS (5b75be69acf9821a7e134f3b73a550c3)] -> xpath: //button[text()='Login']]
16:40:37.714 INFO  manager.ApplicationManager - done method click [[ChromeDriver: chrome on WINDOWS (5b75be69acf9821a7e134f3b73a550c3)] -> xpath: //button[text()='Login']]
16:40:37.714 INFO  manager.ApplicationManager - Before find element:By.xpath: //button[text()='Sign Out']
16:40:38.041 INFO  manager.ApplicationManager - element found success:By.xpath: //button[text()='Sign Out']
16:40:38.042 INFO  tests.TestBase - Assert check is Element button 'Sign out' present
16:40:38.043 INFO  tests.TestBase - ********************************************************************
